Manx,English
"O Hiarn Yee, t’er choyrt seaghyn trome orrin son nyn beccaghyn, as er choyrt shin mow son nyn ghrogh-yannoo, liorish dty cherraghey trome as agglagh er y gherrit shoh; as nish ayns mean kerraghey [briwnys] liorish cooinaghtyn er myghin, t’er chionnaghey nyn anmeenyn veih beeal y vaaish; Ta shin chebbal da dty vieys ayroil shin hene, nyn anmeenyn, as nyn gallinyn, t’ow er livrey, dy ve oural bioal dhyt, dy-kinjagh moylley as cur ard-voylley da dty vyghinyn ayns mean dt’ Agglish, trooid Yeesey Creest nyn Jiarn. Amen.","O LORD God, who hast wounded us for our sins, and consumed us for our transgressions, by thy late heavy and dreadful Visitation; and now, in the midst of judgement remembering mercy, hast redeemed our souls from the jaws of death; We offer unto thy fatherly goodness ourselves, our souls and bodies which thou hast delivered, to be a living sacrifice unto thee, always praising and magnifying thy mercies in the midst of thy Church, through Jesus Christ our Lord. Amen."
,
Or this.,
"TA shin dy-imlee goaill-rish kiongoyrt rhyts, O Ayr smoo vyghinagh, dy voddagh dy-chooilley cherraghey t’er ny vaggyrt ayns dty leigh’s, ve dy-cairagh er duittym orrinyn er coontey nyn ymmodee filley peccaghyn as creoghys cree. Foast fakin ayns wheesh dy by chooidsave lhiat jeh dty vyghin veigh, er yn injillid annoon as neu-feeu ain, dy chastey’n chingys dourinagh, lesh ta shinyn er y gherrit shoh er ve dy dowil er nyn gerraghey, as yn coraa dy voggey as dy lhaynt dy choyrt-er-ash gys ny ynnydyn-vaghee ain; Ta shin chebbal gys dty ard-ooashley flaunyssagh yn oural dy voylley as dy hoyrt-booise, liorish moylley as ard-voylley ’choyrt da dt’ Ennym gloyroil son shoh dty choadey as dty ard-chiarail harrin, trooid Yeesey Creest nyn Jiarn. Amen.","WE humbly acknowledge before thee, O most merciful Father, that all the punishments which are threatened in thy law, might justly have fallen upon us, by reason of our manifold transgressions and hardness of heart. Yet seeing it hath pleased thee of thy tender mercy, upon our weak and unworthy humiliation, to asswage the contagious sickness wherewith we lately have been sore afflicted, and to restore the voice of joy and health into our dwellings; We offer unto thy Divine Majesty the sacrifice of praise and thanksgiving, lauding and magnifying thy glorious Name for such thy preservation and providence over us, through Jesus Christ our Lord. Amen."
,
,
,
,
,
,
,
,
,
,
,
,
,
"YEE Ooilley-niartal, cur dooin grayse dy vod mayd tilgey ersooyl obbraghyn y dorraghys, as cur orrin eilley’n toilshey, nish ayns y traa jeh’n vea varvaanagh shoh, (ayn haink dty Vac Yeesey Creest dy yeeaghyn shin ayns injillid vooar;) ec y laa jerrinagh, tra hig eh reesht ayns e Ard-ooashley ghloyroil, dy vriwnys ny bio as ny merriu, dy vod mayd girree gys y vea dy-bragh beayn, ny hrooidsyn ta bio as reill mârts as y Spyrryd Noo, nish as dy-bragh. Amen.","ALMIGHTY God, give us grace that we may cast away the works of darkness, and put upon us the armour of light, now in the time of this mortal life, in which thy Son Jesus Christ came to visit us in great humility; that in the last day, when he shall come again in his glorious Majesty, to judge both the quick and the dead, we may rise to the life immortal, through him who liveth and reigneth with thee and the Holy Ghost, now and ever. Amen."
,
,
,
,
,
,
,
,
,
"HIARN vannit, t’er n’oardaghey ooilley ny Scriptyryn casherick dy ve scruit son yn ynsagh ainyn; Giall dy vod mayd ayns lheid yn aght ad y chlashtyn, ad y lhaih, tastey ’choyrt daue, ad y ynsaghey, as ayns nyn greeaghyn smooinaghtyn orroo, liorish meenid as gerjagh dty Ghoo casherick, dy vod mayd lesh gennallys goaill, as dy-bragh cummal shickyr yn treishteil bannit jeh’n vea dy-bragh farraghtyn, t’ow er choyrt dooin ayns nyn Saualtagh Yeesey Creest. Amen.","BLESSED Lord, who hast caused all holy Scriptures to be written for our learning; Grant that we may in such wise hear them, read, mark, learn, and inwardly digest them, that by patience and comfort of thy holy Word, we may embrace and ever hold fast the blessed hope of everlasting life, which thou hast given us in our Saviour Jesus Christ. Amen."
,
,
,
,
,
,
"O HIARN Yeesey Creest, ren ec y chied cheet ayd dty haghter y choyrt magh royd dy yannoo aarloo dty raad; Giall dy vod Shirveishee as Stioortyn ny folliaghtyn ayds myr shen myrgeddin dty raad y yannoo rea as aarloo, liorish chyndaa creeaghyn ny mee-viallee gys creenaght yn vooinjer chairagh; ec y nah heet ayds dy vriwnys y theihll, dy vod mayd v’er ny gheddyn (sic) dy ve pobble feeu ayns y chilley ayds, ta bio as reill marish yn Ayr as y Spyrryd Noo, dy-bragh un Jee, seihll gyn jerrey. Amen.","O LORD Jesu Christ, who at thy first coming didst send thy messenger to prepare thy way before thee; Grant that the ministers and stewards of thy mysteries, may likewise so prepare and make ready thy way, by turning the hearts of the disobedient to the wisdom of the just; that at thy second coming to judge the world, we may be found an acceptable people in thy sight, who livest and reignest with the Father and the Holy Spirit, ever one God, world without end. Amen."
,
Yn Screeuyn: 1 Cor. iv. 1-5.,
Yn Sushtal: Mian. xi. 2-10.,
,
The fourth Sunday in Advent.,
The Collect.,
"O HIARN, trogg seose dty phooar, (ta shin guee ort) as tar ny-vud ain, as lesh niart vooar cur couyr dooin; son wheesh as dy vel shin, trooid nyn beccaghyn as nyn mee-chraueeaght, dy-mooar er nyn lhiettal as er nyn gumrail ayns roih yn race ta soit roïn, dy vod dty ghrayse as dty vyghin feoilt dy-leah cooney lhien as livrey shin, trooid lhiasaghey dty Vac nyn Jiarn; huggeysyn mârts as y Spyrryd Noo, dy row ooashley as gloyr, seihll gyn jerrey. Amen.","O LORD, raise up, we pray thee, thy power, and come among us, and with great might succour us; that whereas, through our sins and wickedness, we are sore let and hindered in running the race that is set before us, thy bountiful grace and mercy may speedily help and deliver us, through the satisfaction of thy Son our Lord; to whom with thee and the Holy Ghost, be honour and glory, world without end. Amen."
,
,
,
,
,
,
"YEE Ooilley-niartal, t’er choyrt dooin dty ynrycan er ny-gheddyn Vac dy ghoaill er y dooghys ainyn, as myr ec yn imbagh shoh dy v’er ny ruggey jeh Moidyn ghlen; Giall dy vod mayd, liorish v’er nyn ruggey reesht, as jeant dty chloan liorish doltanys as grayse, ve dagh-laa er nyn yannoo ass-y-noa liorish dty Spyrryd Casherick, trooid y fer cheddin nyn Jiarn Yeesey Creest, ta bio as reill mârts as y Spyrryd cheddin, dy-bragh un Jee, seihll gyn jerrey. Amen.","ALMIGHTY God, who hast given us thy only-begotten Son to take our nature upon him, and as at this time to be born of a pure Virgin; Grant that we being regenerate, and made thy children by adoption and grace, may daily be renewed by thy Holy Spirit, through the same our Lord Jesus Christ, who liveth and reigneth with thee and the same Spirit, ever one God, world without end. Amen."
,
,
,
,
,
,
"GIALL, O Hiarn, ayns ooilley nyn surranse ayns shoh wass er y thalloo, son gymmyrkey feanish jeh’n irriney ayd’s, dy vod mayd dy-gyere jeeaghyn seose gys niau, as liorish credjue, cur-my-ner yn ghloyr vees er ny hoilshaghey; as liorish ve lhieent lesh y Spyrryd Noo, gynsaghey dy chur graih da as dy vannaghey ny tranlaasee ain; lurg samplere yn Noo Steaon yn chied er hur baase son dty Chredjue, va goaill padjer son ny dunveryn echey hoods, O Yeesey vannit, ta shassoo ec laue yesh Yee dy chur couyr dauesyn ooilley ta surranse er dty hon’s, yn ynrycan fer ta eddyr shin as sheer loayrt er nyn son. Amen.","GRANT, O Lord, that in all our sufferings here upon earth, for the testimony of thy truth we may stedfastly look up to heaven, and by faith behold the glory that shall be revealed; and, being filled with the Holy Ghost, may learn to love and bless our persecutors by the example of thy first Martyr Saint Stephen, who prayed for his murderers to thee, O blessed Jesus, who standest at the right hand of God to succour all those that suffer for thee, our only Mediator and Advocate. Amen."
,
,
,
,
,
,
,
"HIARN vyghinagh, ta shin guee ort dy hilgey dty ghollyn sollys dy hoilshey er dty Agglish, dy vod ee, liorish v’er ny hoilshaghey lesh ynsagh dty Ostyl bannit as dty Hushtalagh y Noo Ean, myr shen gimmeeaght ayns soilshey dt’ irriney, ec y jerrey dy vod ee cheet gys soilshey yn vea dy-bragh farraghtyn, trooid Yeesey Creest nyn Jiarn. Amen.","MERCIFUL Lord, we beseech thee to cast thy bright beams of light upon thy Church, that it being enlightened by the doctrine of thy blessed Apostle and Evangelist Saint John, may so walk in the light of thy truth, that it may at length attain to the light of everlasting life, through Jesus Christ our Lord. Amen."
,
,
,
,
,
,
"O YEE Ooilley-niartal, ta ass beïll oikanyn as cloan er y cheeagh er oardaghey niart, as hug oo er cloan dy dty ghloyraghey liorish y baase (sic) oc: Smaghtee as cur naardey dy-chooilley pheccah aynin, as myr shen niartee shin liorish dty ghrayse, liorish ônid nyn mea, as shickyrys nyn gredjue gys eer baase, dy vod mayd gloyr y choyrt da dt’ Ennym casherick, trooid Yeesey Creest nyn Jiarn. Amen.","O ALMIGHTY God, who out of the mouths of babes and sucklings hast ordained strength, and madest infants to glorify thee by their deaths: Mortify and kill all vices in us, and so strengthen us by thy grace, that by the innocency of our lives, and constancy of our faith, even unto death, we may glorify thy holy Name, through Jesus Christ our Lord. Amen."
,
,
,
,
,
,
"YEE Ooilley-niartal, t’er choyrt dooin dty ynrycan er-ny-gheddyn Vac dy ghoaill er y dooghys ainyn, as myr ec yn imbagh shoh dy v’er ny ruggey jeh Moidyn ghlen; Giall dy vod mayd, liorish v’er nyn ruggey reesht, as jeant dty chloan liorish doltanys as grayse, ve dagh-laa (sic) er nyn yannoo ass-y-noa liorish dty Spyrryd Casherick, trooid y fer cheddin nyn Jiarn Yeesey Creest, ta bio as reill mârts, as y Spyrryd cheddin, dy-bragh un Jee, seihll gyn jerrey. Amen.","ALMIGHTY God, who hast given us thy only-begotten Son to take our nature upon him, and as at this time to be born of a pure virgin: Grant that we being regenerate, and made thy children by adoption and grace, may daily be renewed by thy Holy Spirit, through the same our Lord Jesus Christ, who liveth and reigneth with thee and the same Spirit, ever one God, world without end. Amen."
,
,
,
,
,
,
"YEE Ooilley-niartal hug er dty Vac bannit dy ve er ny yiarey-chymmylt, as biallagh gys y leigh er graih dooinney: Giall dooinyn yn giarey-chymmylt firrinagh jeh’n Spyrryd, dy vod nyn greeaghyn as ooilley nyn oltyn ve smaghtit veih dy-chooilley haynt seihlltagh as foalley, as ayns dy-chooilley nhee dy vod mayd biallys y choyrt da dt’ aigney bannit, trooid y fer cheddin dty Vac Yeesey Creest nyn Jiarn. Amen.","ALMIGHTY God, who madest thy blessed Son to be circumcised, and obedient to the law for man; Grant us the true circumcision of the Spirit; that our hearts and all our members being mortified from all worldly and carnal lusts, we may in all things obey thy blessed will, through the same thy Son Jesus Christ our Lord. Amen."
,
,
,
,
,
,
"O YEE, ren liorish leeideilys rollage soilshaghey dty ynrycan er-ny-gheddyn Vac da ny Ashoonyn-quaagh; Dy myghinagh giall, dy vod shinyn, ain ta enney ort nish liorish credjue, lurg y vea shoh soylley ghoaill jeh dty Yeeys ghloyroil, trooid Yeesey Creest nyn Jiarn. Amen.","O GOD, who by the leading of a star didst manifest thy only-begotten Son to the Gentiles; Mercifully grant, that we, which know thee now by faith, may after this life have the fruition of thy glorious Godhead, through Jesus Christ our Lord. Amen."
,
,
,
,
,
,
"O HIARN, ta shin guee ort dy-myghinagh dy yannoo soiagh jeh padjeryn dty phobble ta geamagh ort, as giall dy vod ad chammah fakin as toiggal cre ny reddyn lhisagh ad y yannoo, as myrgeddin dy vod grayse as pooar ve oc dy-firrinagh dy chooilleeney yn chooid cheddin, trooid Yeesey Creest nyn Jiarn. Amen.","O LORD, we beseech thee mercifully to receive the prayers of thy people which call upon thee, and grant that they may both perceive, and know what things they ought to do, and also may have grace and power faithfully to fulfil the same, through Jesus Christ our Lord. Amen."
,
Yn Screeuyn: Rom. xii. 1-5.,
Yn Sushtal:. N. Luke ii. 41-.,
,
The second Sunday after the Epiphany.,
The Collect.,
"YEE Ooilley-niartal as dy-bragh farraghtyn, ta reill dy-chooilley nhee ayns niau as er y thalloo; Dy-myghinagh clasht rish aghinyn dty phobble, as cur dooin dty hee ooilley laghyn nyn mea, trooid Yeesey Creest nyn Jiarn. Amen.","ALMIGHTY and everlasting God, who dost govern all things in heaven and earth; Mercifully hear the supplications of thy people, and grant us thy peace all the days of our life, through Jesus Christ our Lord. Amen."
,
,
,
,
,
,
"OOILLEY-niartal as Yee dy-bragh farraghtyn, jeeagh dy-myghinagh er ny annooinidyn ain, as ayns dy-chooilley ghaue as êgin, sheeyn magh dty laue yesh dy chooney lhien as d’ endeil shin, trooid Yeesey Creest nyn Jiarn. Amen.","ALMIGHTY and everlasting God, mercifully look upon our infirmities, and in all our dangers and necessities stretch forth thy right hand to help and defend us, through Jesus Christ our Lord. Amen."
,
,
,
,
,
,
"O YEE, ayd ta fys dy vel shin soit ayns mean whilleen gaue mooar, nagh vod mayd, kyndagh rish annooinid y dooghys ain, ec dy-chooilley hraa shin hene y reill dy-kiart; Giall dooin lheid y niart as coadey as oddys nyn gummal seose ayns dy-chooilley ghaue, as nyn ymmyrkey trooid dy-chooilley violagh, trooid Yeesey Creest nyn Jiarn. Amen.","O GOD, who knowest us to be set in the midst of so many and great dangers, that by reason of the frailty of our nature we cannot always stand upright; Grant to us such strength and protection, as may support us in all dangers, and carry us through all temptations, through Jesus Christ our Lord. Amen."
,
,
,
,
,
,
"O HIARN, ta shin guee ort dy reaylley dty Agglish as dty lught-thie dy-kinjagh ayns dty chredjue firrinagh; dy vod adsyn ta coyrt nyn marrant ny-lomarcan er treishteil dty ghrayse flaunyssagh, ve dy-bragh er nyn vendeil liorish dty phooar’s niartal, trooid Yeesey Creest nyn Jiarn. Amen.","O LORD, we beseech thee to keep thy Church and household continually in thy true religion, that they, who do lean only upon the hope of thy heavenly grace, may evermore be defended by thy mighty power, through Jesus Christ our Lord. Amen."
,
,
,
,
,
,
"O YEE, dty Vac’s bannit v’er ny hoilshaghey, dy stroie obbraghyn y drogh-spyrryd, as dy yannoo shin nyn gloan dy Yee, as eiraghyn jeh’n vea dy-bragh farraghtyn; Giall dooin, ta shin guee ort, liorish y treishteil shoh y ve ain, dy vod mayd shin hene y ghlenney, dy-jarroo myr t’eshin glen; tra nee eh soilshaghey eh hene reesht lesh pooar as gloyr vooar, dy vod mayd ve er nyn yannoo casley rishyn ayns y reeriaght gloyroil echey ta dy-bragh farraghtyn; raad mârts, O Ayr, as mârts, O Spyrryd Casherick, t’eh bio as reill, dy-bragh un Jee, seihll gyn jerrey. Amen.","O GOD, whose blessed Son was manifested, that he might destroy the works of the devil, and make us the sons of God, and heirs of eternal life; Grant us, we beseech thee, that, having this hope, we may purify ourselves, even as he is pure; that, when he shall appear again with power and great glory, we may be made like unto him in his eternal and glorious kingdom; where with thee, O Father, and thee, O Holy Ghost, he liveth and reigneth, ever one God, world without end. Amen."
