Manx,English
"26 My t’ou geearree creenaght, freill ny annaghyn, as nee yn Chiarn giootal ort ee. ","26 If thou desire wisdom, keep the commandments, and the Lord shall give her unto thee."
27 Son ta aggle y Chiarn creenaght as ynsagh: as ta credjue as meenid yn taitnys echeysyn. ,27 For the fear of the Lord is wisdom and instruction: and faith and meekness are his delight.
"28 Ny bee lhag-hreishteilagh ayns aggle y Chiarn, tra t’ou boght: as ny tar kiongoyrt rish lesh cree dooble. ",28 Distrust not the fear of the Lord when thou art poor: and come not unto him with a double heart.
"29 Ny bee dty er-crauee-oalsey ayns shilley gheiney, as gow kiarail vie cre t’ou dy loayrt. ","29 Be not an hypocrite in the sight of men, and take good heed what thou speakest."
"30 Ny bee mooaralagh, er-aggle dy duitt oo, as dy dayrn oo scammylt er dty annym, as myr shen dy jean Jee dty pheccaghyn follit y hoilshaghey, as oo y cherraghey fenish ooilley yn pobble; er-yn-oyr nagh daink oo ayns ynrickys gys aggle y Chiarn, agh dy vel dty chree lane dy volteyrys. ","30 Exalt not thyself, lest thou fall, and bring dishonour upon thy soul, and so God discover thy secrets, and cast thee down in the midst of the congregation, because thou camest not in truth to the fear of the Lord, but thy heart is full of deceit."
,
Ecclesiasticus,
Cab. 2 ,
"1 My vac, my t’ou cheet dy hirveish y Chiarn, kiare dty annym son seaghyn. ","1 My son, if thou come to serve the Lord, prepare thy soul for temptation."
"2 Niartee dty chree, as jean gymmyrkey oo hene dy dunnal, as ny eiyr er drogh haaseyn dy haghney seaghyn. ","2 Set thy heart aright, and constantly endure, and make not haste in time of trouble."
"3 Cum shickyr huggey, as ny scugh dy lhiattee, dy vod oo ve er dty vishaghey ec y jerrey. ","3 Cleave unto him, and depart not away, that thou mayest be increased at thy last end."
4 Cre-erbee hig dty raad gow dy mie rish: as bee surransagh tra t’ou er ny chaghlaa gys stayd injil. ,"4 Whatsoever is brought upon thee take cheerfully, and be patient when thou art changed to a low estate."
"5 Son ta airh er ny phrowal ayns yn aile, as deiney cairal ayns y choirrey dy heaghyn. ","5 For gold is tried in the fire, and acceptable men in the furnace of adversity."
"6 Cred aynsyn, as nee eh cooney lhiat, freill dty chesmadyn dy kiart, as dty hreishteil ayn. ","6 Believe in him, and he will help thee; order thy way aright, and trust in him."
"7 Shiuish ta goaill aggle roish y Chiarn, farkee-jee er e vyghin, as ny gow-jee dy lhiattee, er aggle dy duitt shiu. ","7 Ye that fear the Lord, wait for his mercy; and go not aside, lest ye fall."
"8 Shiuish ta goaill aggle roish y Chiarn, cred-jee ayn, as cha jean nyn leagh failleil. ","8 Ye that fear the Lord, believe him; and your reward shall not fail."
"9 Shiuish ta goaill aggle roish y Chiarn, jeeagh-jee son bannaght, as son boggey dy bragh farraghtyn, as myghin. ","9 Ye that fear the Lord, hope for good, and for everlasting joy and mercy."
"10 Jeeagh-jee gys sheelogheyn y chenn earish, as toig-jee: row rieau fer erbee, hug e hreishteil ayns y Chiarn, er ny choyrt mow? ny row rieau fer erbee, ren tannaghtyn ayns e aggle, er ny hreigeil? ny quoi ren eh rieau soiaghey beg jeh, ren geamagh er? ","10 Look at the generations of old, and see; did ever any trust in the Lord, and was confounded? or did any abide in his fear, and was forsaken? or whom did he ever despise, that called upon him?"
"11 Son ta’n Chiarn lane dy hymmey as dy vyghin; foddey-surransagh, as feer erreeishagh, as leih peccaghyn, as sauail ayns earish seaghyn. ","11 For the Lord is full of compassion and mercy, longsuffering, and very pitiful, and forgiveth sins, and saveth in time of affliction."
"12 Smerg da’n moal-chreeagh, as lhag-lauee, as y peccagh ta [25] goaill daa raad. ","12 Woe be to fearful hearts, and faint hands, and the sinner that goeth two ways!"
"13 Smerg da’n moal-chreeagh, son ta e chredjue faase, shen-y-fa cha bee eh er ny choadey. ",13 Woe unto him that is fainthearted! for he believeth not; therefore shall he not be defended.
"14 Smerg diuish t’er choayll nyn meenid fo surranse: as cre’n erree hig erriu, tra lhieys y Chiarn e laue erriu? ",14 Woe unto you that have lost patience! and what will ye do when the Lord shall visit you?
"15 Adsyn ta goaill aggle roish y Chiarn, cha bee ad mee-viallagh gys e ghoo, as adsyn ta graihagh er, freillee ad e raaidyn. ",15 They that fear the Lord will not disobey his Word; and they that love him will keep his ways.
"16 Adsyn ta goaill aggle roish y Chiarn, eiyree ad er shen ta taitnyssagh huggeysyn, as adsyn ta graihagh er, bee ad jeant magh lesh e leigh. ","16 They that fear the Lord will seek that which is well, pleasing unto him; and they that love him shall be filled with the law."
"17 Adsyn ta goaill aggle roish y Chiarn, kiartee ad nyn greeaghyn, as nyn anmeenyn y injillaghey ayns e hilley, ","17 They that fear the Lord will prepare their hearts, and humble their souls in his sight,"
"18 Gra, Lhig dooin tuittym ayns laueyn y Chiarn, as cha nee ayns laueyn deiney: son lheid as ta e ard-ooashley, lheid cheddin ta e vyghin. ","18 Saying, We will fall into the hands of the Lord, and not into the hands of men: for as his majesty is, so is his mercy."
,
Ecclesiasticus,
Cab. 3 ,
"1 Clasht-jee rish nyn ayr, O shiuish chloan, as eiyr-jee er my raa’s, dy vod shiu ve sauchey. ","1 Hear me your father, O children, and do thereafter, that ye may be safe."
"2 Son ta’n Chiarn er choyrt da’n ayr arrym harrish y chloan, as t’eh er hickyraghey pooar y voir harrish ny mec. ","2 For the Lord hath given the father honour over the children, and hath confirmed the authority of the mother over the sons."
"3 Eshyn ta arrymagh da e ayr, t’eh jannoo lhiasaghey son e pheccaghyn. ",3 Whoso honoureth his father maketh an atonement for his sins:
"4 As eshyn ta arrymagh da e voir, t’eh myr fer ta coyrt seose berchys. ",4 And he that honoureth his mother is as one that layeth up treasure.
"5 Eshyn ta arrymagh da e ayr, bee boggey echey jeh e chloan hene, as tra t’eh jannoo e phadjer, bee eh er ny chlashtyn. ","5 Whoso honoureth his father shall have joy of his own children; and when he maketh his prayer, he shall be heard."
"6 Eshyn ta arrymagh da e ayr, bee eh foddey beayn, as eshyn ta cur biallys da’n Chiarn, bee eh gerjagh da e voir. ",6 He that honoureth his father shall have a long life; and he that is obedient unto the Lord shall be a comfort to his mother.
"7 Eshyn ta ayns aggle y Chiarn, ver eh arrym da e ayr, as bee eh beasagh da e ayr, as e voir, myr da e vainshtyryn. ","7 He that feareth the Lord will honour his father, and will do service unto his parents, as to his masters."
"8 Cur arrym da dty ayr as dty voir, chammah ayns goo, as jannoo, dy vod bannaght cheet ort vouesyn. ","8 Honour thy father and mother both in word and deed, that a blessing may come upon thee from them."
"9 Son ta bannaght nyn ayr shickyraghey thieyn y chloan, agh ta mollaght mayrey dy astyrt ass ny undinyn. ",9 For the blessing of the father establisheth the houses of children; but the curse of the mother rooteth out foundations.
"10 Ny jean boggyssagh harrish mee-ooashley dty ayrey, son cha vel drogh-ghoo dty ayrey ooashley erbee dhyt’s. ",10 Glory not in the dishonour of thy father; for thy father's dishonour is no glory unto thee.
11 Son ta gloyr dooinney veih ooashley e ayr; as ta moir scammyltagh nearey da e cloan. ,11 For the glory of a man is from the honour of his father; and a mother in dishonour is a reproach to the children.
"12 My vac, coon lesh dty ayr, ayns e hendeeaght, as ny cur oyr trimshey da choud as t’eh bio. ","12 My son, help thy father in his age, and grieve him not as long as he liveth."
"13 As my ta e hushtey gaase moal, ymmyrk lesh, as ny soie uss beg jeh, tra t’ou ec dty slane niart. ","13 And if his understanding fail, have patience with him; and despise him not when thou art in thy full strength."
"14 Son cha bee dty chemmyrk gys dty ayr er ny yarrood, as ayns ynnyd peccaghyn, bee eh cour dty hroggal seose. ",14 For the relieving of thy father shall not be forgotten: and instead of sins it shall be added to build thee up.
"15 Ayns laa dty heaghyn bee eh er ny chooinaghtyn dhyt; nee dty pheccaghyn myrgeddin lheïe ersooyl, myr y rio ayns earish aalin ghrianagh. ","15 In the day of thine affliction it shall be remembered; thy sins also shall melt away, as the ice in the fair warm weather."
"16 Eshyn ta treigeil e ayr, t’eh myr lûnagh, as eshyn ta cur corree er e voir, t’eh fo mollaght Yee. ",16 He that forsaketh his father is as a blasphemer; and he that angereth his mother is cursed: of God.
"17 My vac, gow er dty hoshiaght lesh dty obbyr, ayns sheeltys; myr shen vees soiaghey jeant jeed liorish deiney mie. ","17 My son, go on with thy business in meekness; so shalt thou be beloved of him that is approved."
"18 My syrjey t’ou, wheesh shen smoo jean oo hene y injillaghey, as nee oo foayr y gheddyn ayns shilley yn Chiarn. ","18 The greater thou art, the more humble thyself, and thou shalt find favour before the Lord."
"19 Ta ymmodee ayns stayd ard as mooaralagh, agh ta folliaghtyn er ny hoilshaghey da ny imlee. ","19 Many are in high place, and of renown: but mysteries are revealed unto the meek."
"20 Son s’mooar ta pooar y Chiarn, as ta ooashley er ny choyrt da liorish ny imlee. ","20 For the power of the Lord is great, and he is honoured of the lowly."
"21 Ny jean briaght ayns reddyn ta ro-ghoillee er dty hon, chamoo ronsee ayns cooishyn erskyn dty roshtyn. ","21 Seek not out things that are too hard for thee, neither search the things that are above thy strength."
"22 Agh shen ny t’ou er dty harey, smooinee er dy arrymagh; son cha vel eh ymmyrchagh dhyt dy akin shen ta Jee er cheiltyn. ","22 But what is commanded thee, think thereupon with reverence, for it is not needful for thee to see with thine eyes the things that are in secret."
23 Ny bee imneagh dy gheddyn toiggal ayns cooishyn gyn ymmyd: son t’ou cur-my-ner ymmodee reddyn roish dty hooillyn ta erskyn tushtey dooinney. ,23 Be not curious in unnecessary matters: for more things are shewed unto thee than men understand.
"24 Son ta ymmodee er ny volley liorish ny smooinaghtyn fardalagh oc hene, as ta drogh-ourys er chassey nyn mriwnys. ",24 For many are deceived by their own vain opinion; and an evil suspicion hath overthrown their judgment.
25 Fegooish sooillyn cha vod soilshey ’ve ayd; ny jean uss er-y-fa-shen goaill ort yn ynsaghey shen nagh vel ayd. ,25 Without eyes thou shalt want light: profess not the knowledge therefore that thou hast not.
"26 Nee cree roonagh farrail dy olk fy-yerrey: as eshyn ta cur rish cliaghtaghyn gaueagh, nee eh cherraghtyn lioroo. ",26 A stubborn heart shall fare evil at the last; and he that loveth danger shall perish therein.
"27 Bee cree condaagagh er ny laadey lesh trimshey, as nee yn drogh-ghooinney carnaneaghey peccah er peccah. ",27 An obstinate heart shall be laden with sorrows; and the wicked man shall heap sin upon sin.
28 Cha vel dooinney mooaralagh er ny lhiasaghey liorish kerraghey erbee: son ta’n rass dy vee-chairys er ghoaill fraue ayn. ,28 In the punishment of the proud there is no remedy; for the plant of wickedness hath taken root in him.
"29 Nee cree yn dooinney tushtagh toiggal raaghyn-dorraghey, as ta cleaysh beasagh boggey yn dooinney creeney. ",29 The heart of the prudent will understand a parable; and an attentive ear is the desire of a wise man.
"30 Nee ushtey mooghey chiass loshtee yn aile, as ta giastyllys jannoo lhiasaghey son peccaghyn: ",30 Water will quench a flaming fire; and alms maketh an atonement for sins.
"31 As Jee ta cooilleeney kenjallys vees graysoil da ’sy traa ta ry-heet: as my haghyrys da tuittym, bee kemmyrk ny chour. ","31 And he that requiteth good turns is mindful of that which may come hereafter; and when he falleth, he shall find a stay."
,
Ecclesiasticus,
Cab. 4 ,
"1 My vac, ny jean uss e veaghey y reayll voish y voght, as ny cur er sooillyn yn ymmyrchagh dy arkiaght foddey. ","1 My son, defraud not the poor of his living, and make not the needy eyes to wait long."
2 Ny cur sou-aigney er yn annym êginit: chamoo brasnee dooinney tra t’eh ayns seaghyn. ,2 Make not an hungry soul sorrowful; neither provoke a man in his distress.
"3 Ny jean uss seaghyn y vishaghey er cree ta seaghnit, as ny lhig shaghey dy chur dasyn t’ayns feme. ",3 Add not more trouble to an heart that is vexed; and defer not to give to him that is in need.
"4 Ny jean uss soiaghey beg jeh aghin yn ymmyrchagh, chamoo chyndaa dty eddin ersooyl veih dooinney boght. ",4 Reject not the supplication of the afflicted; neither turn away thy face from a poor man.
"5 Ny chyndaa dty hoill veih’n ymmyrchagh, as ny cur oyr erbee da dy ghwee dhyt: ","5 Turn not away thine eye from the needy, and give him none occasion to curse thee:"
"6 Son my ghweeys eh dhyt ayns angaish e annym, bee yn phadjer echey er ny chlashtyn liorish e er-croo. ","6 For if he curse thee in the bitterness of his soul, his prayer shall be heard of him that made him."
"7 Cosne dhyt hene graih yn phobble, as chroym dty chione gys dooinney ooasle. ","7 Get thyself the love of the congregation, and bow thy head to a great man."
"8 Ny jean mooaraghey dy chroymmey dty chleaysh gys y voght, as cur da ansoor dooie as meeley. ","8 Let it not grieve thee to bow down thine ear to the poor, and give him a friendly answer with meekness."
