English,Manx
13 Neither was it mine adversary that did magnifie himselfe against me : for then (peradventure) I would have hid my selfe from him.,13 Cha-moo she fer va ayns drogh aigney dou hrog eh hene seose m’oï: son eisht foddee dy beïn er vollaghey mee hene veih;
,"veih] 1769 woish, 1777 voish, 1819 veih"
"14 But it was even thou my companion : my guide, and mine owne familiar friend.","14 Agh oo hene v’ayn, my heshey: my leeideilagh, as my charrey ainjyssagh."
15 We took sweete counsell together : and walked in the house of God as friends.,"15 Ghow shin coyrle villish cooidjagh, as ren shin shooyll gys thie Yee myr caarjyn."
,shooyll] 1765 shoyll
"16 Let death come hastily upon them, and let them goe downe quicke into hell : for wickednesse is in their dwellings, and among them.","16 Lhig da baase cheet orroo dy-siyragh, as lhig daue goll sheese bio ayns yn oaie: son ta olkys ayns nyn gummallyn, as ny mast’ oc."
"17 As for mee, I will call upon God : and the Lord shall save me.","17 Er my hon’s, eïe‐ym er Jee: as nee’n Chiarn m’y hauail."
"18 In the evening and morning, and at noone day wil I pray, and that instantly : and he shall heare my voyce.","18 Fastyr, as moghrey, as ec y vun‐laa nee’m padjer y ghoaill, as shen dy-jeean: as clynnee eh my choraa."
"19 It is he that hath delivered my soule in peace, from the battel that was against me : for there were many with me.","19 She eshyn ta er livrey m’annym ayns shee, veih’n chaggey va m’oï: son va ymmodee mârym."
"20 Yea, even God that endureth for ever shall heare me, and bring them downe : for they wil not turne, nor feare God.","20 Dy-jarroo, Jee hene, ta farraghtyn dy-bragh, nee m’y chlashtyn, as ver lesh adsyn sheese: son cha jean ad chyndaa, ny goaill aggle roish Jee."
21 He layde his hands upon such as be at peace with him : and he brake his covenant.,21 Chur eh [yn noid] e laueyn orroosyn va ayns shee rish: as vrish eh e chonaant.
,"[yn noid] absent in 1769, 1777, 1819"
"22 The words of his mouth were softer then butter, having warre in his heart : his wordes are smoother then oile, and yet be they very swords.","22 Va goan e veeall ny s’buiggey na eeym, as caggey ayns e chree: va e ghoan ny shliawney na ooïll, as foast t’ad cliwnyn hene."
"are smoother] 1581, 1636, 1660, 1662 were smoother",
"23 O cast thy burden upon the Lord, and he shall nourish thee : and shall not suffer the righteous to fall for ever.","23 O tilg dty errey er y Chiarn, as nee eh dty chummal seose: as cha lhig eh da’n fer‐cairagh tuittym son dy-bragh."
,
"24 And as for them : thou, O God, shalt bring them into the pit of destruction.","24 Agh er nyn son ocsyn: ver uss lhiat ad, O Yee, ayns yn ooig dy hoyrt-mow."
"25 The bloodthirstie and deceitfull men shall not live out halfe their dayes : neverthelesse, my trust shall be in thee, O Lord.","25 Cha bee ny deiney foalley as molteyragh bio yn derrey lieh jeh nyn laghyn: agh bee my hreishteil ayn-yds, O Hiarn."
,
The xi. day.,The 11. day.
Morning prayer.,MORNING PRAYER.
Miserere mei Deus. Psal. 56.,"Psal. 56. Miserere mei, Deus."
"Be mercifull unto mee, O God, for man goeth about to devour me : he is dayly fighting, and troubling me.","1 Bee myghinagh dooys, O Yee, son ta dooinney shirrey dy my stroie: t’eh gagh‐laa caggey as dy my heaghney."
"2 Mine enemies are dayly in hand to swallow mee up : for they bee many that fight against mee, O thou most Highest.","2 Ta my noidyn gagh‐laa goaill ayns laue dy my luggey seose: son t’adsyn ymmodee ta caggey m’oï, O uss smoo Syrjey."
"3 Neverthelesse, though I am sometime afraide : yet put I my trust in thee.","3 Ny‐yeih, ga dy vel aggle orrym ny cheayrtyn: foast ta mee coyrt my hreishteil ayn-yds."
"4 I will praise God, because of his word : I have put my trust in God, and will not feare what flesh can do unto me.","4 Ver‐yms moylley da Jee son e ghoo: ta mee er choyrt my hreishteil ayns Jee, as cha goym aggle cre oddys dooinney y yannoo rhym."
"5 They dayly mistake my words : all that they imagine, is to doe me evil.",5 T’ad gagh‐laa goaill my ghoan marran: ooilley ny t’ad smooinaghtyn er te dy yannoo olk dou.
"6 They holde all together, and keepe themselves close : and marke my steps, when they lay wait for my soule.","6 T’ad ooilley lhiantyn ry-cheïley, as freayll ad hene dy-follit: as cur tastey da my chesmadyn, tra t’ad lhie farkiaght son m’annym."
"7 Shall they escape for their wickednesse : thou, O God, in thy displeasure shalt cast them downe.","7 Jed ad gyn kerraghey son nyn olkys: nee uss, O Yee, ayns dty yymmoose ad y hilgey sheese."
8 Thou tellest my flittings; put my teares into thy bottel : are not these things noted in thy Booke?, 8T’ow freayll coontey jeh my imman veih boayl dy boayl; cur my yheïr ayns dty voteil: nagh vel ny reddyn shoh scruit ayns dty lioar?
"9 Whensoever I call upon thee, then shall mine enemies be put to flight : this I know; for God is on my side.","9 Cre‐erbee yn traa ta mee geamagh ort, eisht bee my noidyn eebrit ersooyl: shoh ta fys aym er; son ta Jee er my cheu."
,cheu] 1819 heu
10 In Gods word wil I rejoyce : in the Lords word will I comfort me.,10 Ayns goo Yee goym boggey: ayns goo yn Chiarn nee’m mee hene y gherjaghey.
"11 Yea, in God have I put my trust : I will not be afraid what man can doe unto me.","11 Dy-jarroo, ayns Jee ta mee er choyrt my hreishteil: cha goym aggle cre oddys dooinney y yannoo rhym."
"12 Unto thee, O God, will I pay my vowes : unto thee will I give thankes.","12 Dhyts, O Yee, eeck‐ym my vreearaghyn: dhyts ver‐ym booise."
"13 For thou hast delivered my soul from death, and my feete from falling : that I may walke before God in the light of the living.","13 Son t’ow er livrey m’annym veih baase, as my chassyn veih tuittym: dy voddym gimmeeaght kiongoyrt rish Jee ayns soilshey yn sleih bio."
,
,
Miserere mei Deus. Psal. 57. ,"Psal. 57. Miserere mei, Deus."
"Be mercifull unto me, O God, be mercifull unto me, for my soule trusteth in thee : and under the shadow of thy wings shall be my refuge, untill this tyrannie be overpast.","1 Bee myghinagh dooys, O Yee, bee myghinagh dou, son ta m’annym treishteil ayn-yd: as fo scaa dty skainyn vees my chemmyrk derrey vees y tranlaase shoh er n’gholl shiagh‐ym."
2 I will call unto the most High God : even unto the God that shall performe the cause which I have in hand.,2 Nee’m geam gys y Jee smoo ard: dy-jarroo gys y Jee nee yn chooish t’aym ayns laue y chooilleeney.
3 He shall send from heaven : and save mee from the reproofe of him that would eate me up.,3 Ver eh cooney hym veih niau: as sauee eh mee veih’n scammylt echeysyn ballish mee y stroie.
4 God shall send foorth his mercie and trueth : my soule is among Lions.,4 Ver Jee magh e vyghin as e ynrickys: ta m’annym mastey lionyn.
"5 And I lie even among the children of men (that are set on fire :) whose teeth are speares and arrowes, and their tongue a sharpe sword.","5 As ta mee my lhie dy-jarroo mastey cloan gheiney, ta soit er aile: nyn veeacklyn t’ad shleïghyn as sideyn, as nyn jengey ny chliwe gyere."
"6 Set up thy selfe, O God, above the heavens : and thy glory above all the earth.","6 Soie oo hene seose, O Yee, er-skyn ny niaughyn: as dty ghloyr er-skyn ooilley’n seihll."
"7 They have layde a net for my feete, and pressed downe my soule : they have digged a pit before me, and are fallen into the mids of it themselves.","7 T’ad er hoiaghey lieen son my chassyn, as er hionney sheese m’annym: t’ad er chleigh jeeg roym, as ad hene er duittym ayns y vean echey."
"8 My heart is fixed, O God, my heart is fixed : I will sing and give praise.","8Ta my chree soit, O Yee, ta my chree soit: goym arrane, as ver‐ym moylley."
,"soit] 1769 er soit ... soit er, 1777 soit er ´2"
9 Awake up my glory; awake Lute and Harp : I my selfe will awake right earely.,"9 Dooisht seose, my ghloyr; dooisht lute as chlaasagh: dooisht‐yms mee hene feer voghey."
"10 I wil give thanks unto thee, O Lord, among the people : and I wil sing unto thee among the Nations.","10 Ver‐ym booise dhyts, O Hiarn, mastey’n pobble: as goym arrane hoods mastey ny ashoonyn;"
11 For the greatnesse of thy Mercy reacheth unto the heavens : and thy Trueth unto the cloudes.,11 Son ta mooads dty vyghin roshtyn gys ny niaughyn: as dt’irriney gys ny bodjallyn.
"12 Set up thy selfe, O God, above the heavens : and thy glory above all the earth.","12 Soie oo hene seose, O Yee, er-skyn ny niaughyn: as dty ghloyr er-skyn ooilley yn seihll."
,
,
Si verè vtique.Psal. 58.,Psal. 58. Si vere utique.
"Are your minds set upon righteousnesse, O yee Congregation : and doe yee judge the thing that is right, O yee sonnes of men?","1 Vel nyn aignaghyn soit er cairys, O shiuish phobble: as vel shiu briwnys shen ta cairagh, O shiuish cloan gheiney?"
"2 Yea, ye imagine mischiefe in your heart upon the earth : and your hands deale with wickednesse.",2 Dy-jarroo ta shiu smooinaghtyn er olkys ayns nyn gree er y thalloo: as ta ny laueyn eu dellal rish mee‐chraueeaght.
"3 The ungodly are froward even from their mothers wombe : assoone as they be borne, they go astray & speake lies.","3 Ta ny mee‐chrauee frourtagh, dy-jarroo veih breïn nyn mayrey: cha leah as t’ad er nyn ruggey, t’ad goll er‐shaghryn, as loayrt breagyn."
be borne] 1662 are born,
4 They are as venemous as the poyson of a Serpent : even like the deafe Adder that stoppeth her eares;,4 T’ad cha nieunagh as pyshoon ard‐nieu: dy-jarroo myr yn addyr bouyr ta dooney ny cleayshyn eck;
5 Which refuseth to heare the voyce of the charmer : charme he never so wisely.,5 Ta gobbal dy eaishtagh rish bingys y khiaullyder: lhig e haase‐kiaullee ’ve cha millish as sallish.
"6 Breake their teeth (O God) in their mouthes; smite the jaw bones of the Lions, O Lord : let them fall away like water that runneth apace; and when they shoote their arrowes, let them be rooted out.","6 Brish ny feeacklyn oc, O Yee, ayns nyn meeall; bwoaill craueyn‐keeill ny lionyn, O Hiarn: lhig daue tuittym ersooyl myr ushtey ta roih dy-tappee; as tra t’ad lhiggey nyn sideyn, lhig daue ve astyrit ass ny fraueyn."
"7 Let them consume away like a snaile, and bee like the untimely fruit of a woman : and let them not see the Sunne.","7 Lhig daue lheïe ersooyl myr crammag, as ve goll‐rish mess ben ta er jeet roish y traa: as ny lhig daue fakin y ghrian."
"8 Or ever your pots be made hot with thornes : so let indignation vexe him, even as a thing that is raw.",8 Ny roish ta ny pooiyt eu er ny hiow lesh drineyn: myr shen lhig da jymmoose eh y heaghney myr red ta’n vio rish.
,er ny chiow] 1777 er ny hiow
9 The righteous shall rejoyce when he seeth the vengeance : he shall wash his footsteps in the blood of the ungodly.,9 Gow‐ee yn dooinney cairagh boggey tra hee eh yn kerraghey: nee eh e chesmadyn y niee ayns fuill ny mee‐chrauee.
"10 So that a man shal say, Verily there is a reward for the righteous : doubtlesse there is a God that judgeth the earth. ","10 Myr shen dy jirr dooinney, Dy-firrinagh ta leagh gour y sleih cairagh: gyn dooyt ta Jee ayn ta briwnys y theihll."
,
The xi. day.,The 11. day.
Evening prayer.,EVENING PRAYER.
Eripe me de inimicis. Psal. 59.,Psal. 59 Eripe me de inimicis.
Deliver me from mine enemies (O God :) defend me from them that rise up against me.,"1 Livrey mee veih my noidyn, O Yee: jean m’y endeil vowesyn ta girree‐magh m’oï."
2 O deliver me from the wicked doers : and save mee from the bloodthirstie men.,2 O livrey mee veih ny drogh‐yantee: as saue mee veih ny deiney ta pa-agh lurg fuill.
"3 For loe, they lie waiting for my soule : the mightie men are gathered against mee, without any offence or fault of me, O Lord.","3 Son cur‐my‐ner, t’ad lhie farkiaght son my vioys: ta ny deiney niartal er nyn jaglym m’oï, fegooish foill ny aggair erbee voyms, O Hiarn."
"4 They runne and prepare themselves without my fault : arise thou therefore to helpe me, and behold.","4 T’ad roih as jannoo ad hene aarloo fegooish foill erbee ayn-yms: trog ort er‐y‐fa shen dy chooney lhiam, as cur‐my‐ner."
"5 Stand up (O Lord God of hosts) thou God of Israel, to visite all the heathen : and be not mercifull unto them that offend of malicious wickednesse.","5 Shass seose, O Hiarn Yee dy heshaght‐chaggee flaunys, uss Yee Israel, dy ghoaill kerraghey er ooilley ny ashoonyn: as ny bee myghinagh dauesyn ta ass olkys goanlyssagh jannoo aggair."
"6 They goe to and fro in the evening : they grinne like a dogge, and runne about through the Citie.","6 T’ad goll noon as noall ’syn astyr: t’ad grindee myr moddey, as roih mygeayrt trooid yn ard‐valley."
"7 Behold, they speake with their mouth, and swords are in their lips : for who doeth hear?","7 Cur‐my‐ner, t’ad loayrt lesh nyn meeall, as ta cliwnyn ayns nyn meillyn: son quoi ta clashtyn?"
"8 But thou, O Lord, shalt have them in derision : and thou shalt laugh all the heathen to scorne.","8 Bee ad, O Hiarn, ayds ayns faghid: as nee oo garaghtee er ooilley ny ashoonyn‐quaagh gys craid."
9 My strength will I ascribe unto thee : for thou art the God of my refuge.,9 My niart goym rish dy nee voïds te: son uss yn Jee dy my chemmyrk.
10 God sheweth me his goodnesse plenteously : and God shall let me see my desire upon mine enemies.,10 Ta Jee jeeaghyn dou e vieys dy-palchey: as lhiggee Jee dou my yeearree y akin er my noidyn.
"11 Slay them not, lest my people forget it : but scatter them abroad among the people, and put them downe, O Lord, our defence.","11 Ny marr ad, er aggle dy jarrood my phobble eh: agh skeayll ad dy-lhean mastey’n pobble, as cur sheese ad, O Hiarn, nyn vendeilagh."
"12 For the sinne of their mouth, and for the words of their lips, they shall be taken in their pride : and why? their preaching is of cursing and lies.","12 Kyndagh rish peccah nyn meeall, as goan nyn meillyn, bee ad goit ayns y voyrn oc hene: as cre’n‐oyr? ta’n ghlare oc jeant jeh gweeaghyn as breagyn."
"13 Consume them in thy wrath, consume them, that they may perish : and know that it is God which ruleth in Jacob, and unto the ends of the world.","13 Cur mow ad ayns dty chorree, cur mow ad, dy vod ad cherraghtyn: as toiggal dy nee Jee ta reill ayns Jacob, as gys khing y theihll."
which ruleth] 1662 that ruleth,
"14 And in the evening they will returne : grinne like a dogge, and will goe about the Citie.","14 As ayns yn astyr nee ad chyndaa reesht: grindee myr moddey, as hed ad mygeayrt yn ard‐valley."
15 They wil runne here and there for meate : and grudge if they be not satisfied.,15 Roih‐ee ad noon as noall son bee: as gow‐ee ad dy-olk rish mannagh bee ad jeant magh.
"16 As for me, I will sing of thy power, and will praise thy mercy betimes in the morning : for thou hast bene my defence and refuge in the day of my trouble.","16 Er my hon’s, goym arrane jeh dty phooar, as nee’m dty vyghin y voylley dy-leah ’sy voghrey: son t’ow uss er ve my choadey as my chemmyrk ayns laa my heaghyn."
"17 Unto thee (O my strength) will I sing : for thou, O God, art my refuge, and my mercifull God.","17 Hoods, O my niart, goym arrane: son t’ow uss, O Yee, my chemmyrk, as my Yee vyghinagh."
,
,
Deus repulisti nos. Psal. 60.,Psal. 60. Deus repulisti nos.
"O God, thou hast cast us out, & scattered us abroad : thou hast also bene displeased; O turne thee unto us againe.","1 O Yee, t’ow er hilgey shin magh, as er skeayley shin dy-lhean: t’ow myrgeddin er ve jymmoosagh rooin; O chyndaa hooinyn reesht."
"2 Thou hast mooved the land, and divided it : heale the sores thereof, for it shaketh.","2 T’ow er ghleashaght y cheer, as er scarrey eh: slaanee ny chingyn echey, son te craa."
