Manx,English
roie lesh nyn geeshyn gys yn aarkey yoogh;    [442],"running with their tributes to the greedy ocean,"
da chie ’r sinkeil sheese lhiabbee lhean as dowin ,"for which a broad, deep bed was sunk "
cowir ooilley’n chaglym mooar dy chummal ayn. ,for all the great assembly to dwell within.
As denmys Jee yn thalloo chirrym Ooir ,"And God called the dry land Earth,"
"as chaglym mooar ny h-ushtaghyn, y Mooir.  [443]","and the great assembly of the waters, Sea."
"Eisht doardee Jee yn Ooir dy ymmyrk faiyr,    [444]","Then God ordered the Earth to bring forth grass,"
"as luss gymmyrk rass cooie rere e ghooghys cair,   [445]",and plants bearing suitable seeds according to their proper kind;
"yn billey messal neesht dy ymmyrk mess,   [446]","the fruitful tree also to bear fruit,"
"lheid as t’ayn hene, cheet ass yn ooir neese lesh. ","such as is within itself, coming up from the earth with it."
"Cha ren yn Goo smoo niartal shoh y ghra,   [447]","No sooner had the most mighty Word said this,"
ny s’leaie na hug yn Ooir biallys da.  ,than the Earth gave obedience to him.
"Va ee roïe corp-rooisht, eajee, lhome, as quaagh,   ","She was previously naked, obscene, bare, and alien,"
"screbbagh, mooyl, jiarg, ayns shilley feer neu-waagh; ","scabby, bald, red, in appearance most unpleasant; "
"agh nish e h-eddin ooilley chootee’n faiyr, ","but now the grass covered all her face,"
eayney gloyroil; goit myr dy ve’n daah share  [448],glorious green; taken as to be the best colour
"son grunt dy obbragh daahghyn elley er, ","as a background to work other colours on,"
aalin son reayrt y thooill y chur-my-ner. ,beautiful for the eyesight to behold.
"Eisht daase dagh luss seose as nyn mlaaghyn lhieu,  [449] ","Then every plant grew up and their flowers with them,"
"jeh whoilleen cullee nagh vel coontey jeu, ","of so many colours there is no counting them,"
ny enmyn orroo. V’ad shoh ooilley soit,or naming them. These were all set 
"’syn eayney ghlen, ’naght myr veagh pearlyn, reiht ","in the pure green, as if they were pearls, chosen "
"dy vel ee coamrit harrish, ny s’gloyroil","for her to be adorned all over with, more glorious"
na ta’n ven-ree s’mooaralee t’ayns y teihll.   [450],than is the proudest queen in the world.
,
Eisht ass yn ooir vrish magh dagh dooghys billey ,"Then out of the earth burst forth each kind of tree,"
"doaltattym cheet, aght mirrillagh, ayns shilley ",suddenly coming into view in a marvellous manner.
"Hoshiaght, daa ghuilley virragh, hanney, veen,   [451]","First, two leaves, pointed, thin, and fine,"
"roie seose ayns slat, myr hee shiu ayns un vleïn,","racing up as a sapling, as you see in one year,"
as shoh chelleeragh daase dy ve ny chroan  [452],"and this immediately grew to be a proud tree, "
"mooaralagh, troggal seose ’syn aer e chione","raising its head up in the air,"
"skeayley ’vanglaneyn duillagh magh dy lhean,","broadly spreading out its leafy branches, "
myr whoilleen skian freayll fastee gys e vean.    [453],like so many wings making a shelter for its middle.
"Dagh billey messal lesh mess laadit va,   [454]","Every fruit tree was laden with fruit,"
"ec yn un cheayrt lane duilley, mess, as blaa. ","at one and the same time full of leaf, fruit and flower."
Ayns shoh hee oo [ny] biljyn-feeyney lane   [455],Here you see the vines full
"dy smeir hrome, appee, loobey dagh banglane.   ","of heavy, ripe grapes, bending each branch."
"Ayns shen ny biljyn orange, lemmon, ooyl, ","There the orange, lemon, apple,"
"peeyr, plum, fig, shillish, streeu gyn ve er-gooyl. ","pear, plum, fig, cherry trees, striving not to be behind. "
"Ayns ynnyd elley, gum as spiceyn deyr, ","Elsewhere, gum and costly spices,"
"nutmeg, cloavyn, peippyr, frankincense as myrrh,  [456] (+1)","nutmeg, cloves, pepper, frankincense and myrrh,"
"cassia, aloes, mace as cinnamon,  [457]","cassia, aloes, mace and cinnamon,"
dagh mess gaase er biljyn ny thammagyn. ,every fruit growing on trees or bushes.
"Dagh dooghys ooir, myr va jee dooghyssagh,   [458]",Each kind of earth gave birth 
ren lheid ny biljyn cheddin ’ymmyrk’ magh. ,to such kinds of trees as were natural to it.
"Coanyn as skyrtyn eisht, as magher kiart, ","Valleys and verges then, and proper fields,"
"dymmyrk nyn foays dy arroo, ec un cheayrt.","bore their yield of corn, simultaneously."
"Myr shoh va’n thalloo fo-m-e coamrey slane,   [459]","Thus the earth was under her full clothing,"
"gloyroil as aalin, ayns dy chooilley ayrn. ","glorious and beautiful, in every part."
"Cha doardee Jee foast fliaghey dy heet neose,   [460]","God had not yet ordered rain to come down,"
"agh kay ghruightoilagh, veih’n ooir girree seose,  [461]","but dewy mist, rising up from the earth,"
dushtee e h-eddin; as chamoo dooinney va   [462],watered her face; nor was there man
"dy obbragh ee, son ersyn cha daink traa ","to work her, because for him the time had not yet come"
dy v’er ny chroo. As liorish Jee chie ’r jannoo   [463],to be created. And by God was made
"dagh luss, dagh plant, roish daase eh ass y thalloo. ","every herb, every plant, before it grew out of the ground."
’S mie honnick Jee dagh nhee jeu shoh va ayn. ,And God saw that each of these things there was good.
Myr shoh’n trass laa ren fastyr ’s madyran.  [464],Thus evening and morning made the third day.
,
"As reesht dooyrt Jee, ‘Lhig soiljaghyn y ve  [465]","And again God said, ‘Let there be lights,"
"ard ayns yn aer, dy scarrey’n laa veih’n oie. ","high in the sky, to separate day from night."
As lhig daue shoh son cowraghyn tastoil ,And let these be taken for conspicuous signs
son imbaghyn as bleeantyn v’er nyn ghoaill.,for seasons and years. 
As ayns aer Niau lhig dauesyn heose ve soit ,"And let them be set up above, in the firmament of Heaven, "
dy vod nyn soiljey er y thalloo cheet.’,that their light may come upon the earth.’
As chiaddee Jee myr shoh daa hoiljey wooar ,And God formed therefore two great lights
"—mooar ayns nyn ymmyd, mooar neesht ayns nyn booar—, ","—great in their use, great also in their power—,"
"yn derrey yeh jeu shoh, dy reill y laa,   [466]","one of these two was to rule the day,"
"dy reill yn oie ghoo, yn jeh elley va. ","to rule the black night, the other."
"As ny roltageyn ren eh neesht y yannoo, ","And the stars did he also make,"
ard soit ’syn aer son soiljey er y thalloo; ,set high in the sky for light on the earth;
"dagh soiljey jeu, dy voddagh ayns nyn draa ",that each of these lights could in its proper time
reill chiart y chummal harrish oie as laa.   [467],keep correct rule over night and day.
As mastey ooilley ny ren Jee y chroo ,And amongst everything that God created
"fo Flaunys ard, she’n Ghrian yn cruinney smoo, ","under high Heaven, it is the Sun that is the greatest celestial body,"
"hoshiaght jeant dorghey, agh foast dooghyssagh","at first made dark, but yet of a nature "
dy ghoaill y soiljey ayn chie ’r deayrtey stiagh ,to receive the light that was poured into it
"veih’n chaglym palchey shen dy hoiljey, va ",from that plentiful assemblage of light that was
"scarrit veih’n vulk mee-reiltagh, yn chied laa.  [468]",separated from the disorderly mass on the first day.
"Ta’n Ghrian corp ailagh, sollys, gial, gloyroil, ","The Sun is a fiery body, brilliant, bright, splendid,"
"breeoil, as cheh, cur niart aasoil da’n teihll,","vigorous, and hot, giving power of growth to the world,"
"chammah’s soiljey. Eisht ren eh’n Eayst chaghlaaee,   [469]",as well as light. Then he made the changeable Moon
"caghlaa e grooish, myr veagh ec lhieeney ’s traih.   [470]","changing her countenance, as it were, at ebb and flow of the tide. "
"Gyn soiljey ta-iee liorish e dooghys hene,   [471]","She is, of her own nature, without light"
’naght myr ta-iee geeasaght soiljey gial veih’n Ghrian:  [472],as she borrows bright light from the Sun:
"ad shoh ny neesht, dagh unnane ayns e hraa, ","both of these bodies, each in its own time,"
"fer reill yn oie, fer elley reill y laa. ","one ruling the night, the other ruling the day."
As ny roltageyn hoie eh heose ’syn aer,"And the stars, he set up in the sky, "
ny shlee na oddys sooill y chur-my-ner:   [473],more numerous than the eye can behold:
"paart beg, paart mooar, soilshean er-lheh ayns gloyr,  ","some small, some large, shining individually in splendour,"
as ooilley soiljagh schlei e chrootagh mooar.   [474],and all displaying the skill of their great creator.
"Agh corp ny Greiney aileagh kiaddit nish,   ","But the body of the fiery Sun now created,"
hoshiaght ’sy Shar haink gloyr e h-eddin rish.   [475],first in the East the splendour of his face appeared.
"Goullyn gial sollys magh veih ren soilshean, ","Out from him, bright, gleaming rays did shine,"
gagglagh y dorghys gys e reeriaght hene. ,frightening darkness away to its own kingdom.
"Myr dooinney lajer, t’eh goaill e yurnah  [476]","Like a strong man, he starts his journey"
"lhiurid yn aer, as waiteil er ta’n laa,   [477]","of the length of the sky, and waiting on him is the day,"
"dagh blaa, dagh posee t’er y thalloo wass   [478]","every flower, every bloom, that is on the ground below"
"skeaylley nyn duilley, gennal ayns e hiass.  [479]","displaying its petals, merry in his heat."
"As myr ta’n Eayst ny s’inshley soit ’syn aer,    [480]","And as the Moon is set lower in the sky,"
"gys fakin haink ee hoshiaght ayns yn Sheear, ","to be visible, she appeared first in the West,"
as freayll y Ghrian yial kinjagh ayns e shilley ,and keeping the bright Sun always in her sight;
"myr smoo ta-iee ayn, wheesh shen smoo ta-iee ny s’gilley; ",the more she is in his light the brighter she is;
milley thousane roltage mygeayrt-y-mo’ee   [481],a million thousand stars round about her
myr whoilleen cainle noi dorraghys ny h-oie. ,like so many candles against the darkness of the night.
"Jeh stoo thallooinagh ta’n Eayst er ny yannoo,   [482]","The Moon is made of terrestrial material,"
"neu-ghooghysagh son soiljey, myr ta’n Thalloo,  [483]","unsuited for light, as is the Earth, "
agh wheesh dy yillid as t’aynjee soilshean ,but all the brightness that shines in her 
ta tilgit urree veih gloyr wooar y Ghrian. ,is cast upon her from the great splendour of the Sun.
Yn aght myr hee mayd claare ta scoorit glen   [484],Just as we see a dish polished clean
cummit kiongoyrt rish gah ny skell y ghrian ,held in front of a ray or beam of the sun
"tilgey scaa bane, myr eayst yial, er y voall","throwing a white image, like a bright moon, on the wall, "
"ny er y scrah, yn dooghys nagh vel gial, ","or on the sod, whose nature is not bright,"
"foast lesh yn soiljey yeeasit ta aynjee, ","yet, with the borrowed light upon her,"
ayns kiartys corrym ta-iee reill reeriaght ny h-oie.  [485],in matching right she reigns over the realm of the night.
Myr shoh’n sollys rheynnit veih’n dorghys va. ,Thus the light was divided from the darkness. 
Fastyr as moghree ren y chiarroo laa. ,Evening and morning made the fourth day.
,
"As dooyrt Jee, ‘Lhig da yeeastyn v’er nyn gheddyn ","And God said, ‘Let fish be got"
ayns ushtaghyn; eeanlee ’syn aer myrgeddin.’,in the waters; likewise birds in the sky.’
"As ren y Goo ny whaleyn mooar y chroo,   [486]","And the Word created the great whales,"
"as snauee shliawin, as yeeastyn smoo as sloo.","and slippery reptiles, and fish great and small."
"Ad ren ny ushtaghyn y ymmyrk magh, ","Them, the waters gave birth to, "
"palchey dagh sorch, myr ve da dooghyssagh. ",plenty of each sort as was appropriate.
"As nish ny h-awinyn as ny strooanyn,  [487]","And now the rivers and the streams,"
"dagh poyll, dagh logh, chammah’s ny faarkaghyn ","every pool, every lake, as well as the oceans,"
"ren swarmal lesh dagh dooghys lieh myr lieh,   [488]","swarmed with every individual species,"
ayns lheid yn earroo as nagh vel coontey jeh:,in such numbers that there is no counting them:
"yn scaddan glass ayns scullyn palchey cloie,   [489]","the grey herring playing in plentiful shoals,"
"as cowrey’n lieen trooid ooilley ’choamrey roie, ","and the mark of the net running over all its surface,"
"ny muckyn marrey, sharkee, ’s moddee yoogh,   [490]","the porpoises, sharks, and sea-lions,"
"dy helg eh magh, as jannoo er dy soogh;","to hunt it [the herring] out, and prey upon it greedily. "
"Ga ta dagh yeeast mooar stroie jeh shoh whoilleen, ","Although every great fish plunders so many of these, "
foast sleijyn jeh ta faagit cowir y lieen.,still mountains of them are left for the nets.
"’Sy diunid wooar ta’n Leviathan snaue, ","In the great deep the Leviathan swims,"
yn cretoor smoo as s’agglee ren e laue. ,the largest and most fearsome creature his hand made.
"Casley rish uinniagyn y vadyran,   [491]","Looking like the windows of the dawn,"
ta ’hooillyn sollys lossey ayns e chione. ,his gleaming eyes are blazing in his head.
"Ass e veeal lhean drillinyn d’aile spreih magh, ","From his wide mouth spray forth fiery sparks,"
as veih e stroanyn boittallyn dy yaagh.,"and from his nostrils, clouds of smoke. "
"Magh er e strooh, t’eh deayrtey faarkey slane,    [492]","Forth from his snout, he pours a whole ocean,"
"roïe, ren eh ’hoo trooid dorsyn e ghrooane,    [493]","that, before, he sucked through the openings of his gills."
"Myr y chlagh wyllin ta ’chree moyrnagh creoi, ","His proud heart is hard as a millstone,"
as craidey t’eh mysh cliwoo gyere ny shleiy. ,and he mocks sharp sword or spear. 
Cha jean eh soiagh smoo jeh yiarn ny prash ,He will have no more regard for iron or brass
na yinnagh oo jeh stubbyl fo dty chass.     [494],than you would have for stubble beneath your foot.
"Tra t’eshyn snaue, ta’n faarkey stermagh gatt ","When he swims, the ocean swells tempestuously"
