English,Manx
"9 O God, according unto thy Name, so is thy praise unto the worlds end : thy right hand is full of righteousnesse.","9. O Iíh, mar ta t’ enyms, margedyn ta dthy vòlley gys kián yn týyl : ta dthy láw iésh layn dy ghárys."
"10 Let the mount Sion rejoyce, and the daughters of Juda be glad : because of thy Judgements.","10. Ligg e knock Seion bogey y góyl, as iníyn Juda ve gannoil : erson dthy vrẃinys."
"11 Walke about Sion, and go round about her : and tel the towres thereof.","11. Immigi magiyrt Seion, as shiuligi krwn magiyrt ymbí : as eryfgi ny tẃryn eck."
,
"12 Marke well her bulwarks, set up her houses : that ye may tell them that come after.","12. Kwrrigi taske mei dy ny volaghyn ěck, síǵgi[113] shuas y těiyn ěck : gy vod shiu insh gawsyn higg nan iěi."
,
13 For this God is our God for ever and ever : he shall be our guide unto death.,13. Erson she yn Jíh shó yn Jih áìniyn erson gybrágh : bi e nan lidjér gys báas.
,
,
Audite hæc omnes. Psal. 49,Audite hec omnes. psal. 49.
"O Heare yee this all ye people : ponder it with your eares, all ye that dwell in the world;","1. O klastigi rish shó, wlly shiusse phobyl : smwnigi er rish nan glyasyn, shiusse wlly ta vaghey ayns y týyl;"
,shiusse phobyl] ms. shiuss y phobyl
"2 High and low, rich and poore : one with another.","2. Árd as íshil, boght as bertchiagh : gygh anáyn ra ghiělle. "
3 My mouth shall speake of Wisedome : and my heart shall muse of understanding.,3. Loyri my véal dy ghrínyght : as smẃni my ghri er twigel.
4 I will incline mine eare to the parable : and shewe my darke speech upon the harpe.,4. Króymmym my ghlýesh gys y ghóra dorghy : as soilshiym my glayr dorghy er y ghrw̌it.
5 Wherefore should I feare in the days of wickednes : and when the wickednes of my heeles compasseth me round about?,5. Krefá goinsh agyl ayns lághyn yn olkys : as nar ta olkys my vǒynyn seiaghy orym krw̌in magiyrt?
6 There bee some that put their trust in their goods : and boast themselves in the multitude of their riches.,6. Ta payrt ta toyrt nan dreistéel ayns nan gwidj : as d’ an mogassi héyn ayns ymmydi ’an merchys.
7 But no man may deliver his brother : nor make agreement unto God for him;,7. Agh gha vod dwyne erbi y vráer y lifré : na kordáil y ianw rish Jih er y-hon.
,
8 For it cost more to redeeme their soules : so that he must let that alone for ever;,8. Erson ghost e nasmẃ dy ghiánaghy nan anminiyn : marshen gy nagyn dâ ligge dâ shen vei gybragh;
,
"9 Yea, though he live long : and see not the grave.","9. Gy jarw, ga víis e bio fodey : as gyn ýei y ákin."
"10 For he seeth that wise men also die, & perish together : as wel as the ignorant & foolish, and leave their riches for other.","10. Erson híi e gy vel déne kriny níist fyethyn báys, as cheraghtyn kẃjaght : ghomma as yn slyei niawghriny as ammyjagh, as fagáel nan merchys d’ ’ielagh elle."
,
11 And yet they thinke that their houses shall continue for ever : and that their dwelling places shall endure from one generation to another; and call their landes after their owne names.,"11. As fóost t’ ayd smwnaghtyn gy var nan déìyn erson gybrágh : as gy var nan enydyn vaghey vei yn shilógh gys shilógh elle, as génmys ny talẃiniyn nýre nan enmyn héyn."
,enmyn] ms. enmys
"12 Neverthelesse, man wil not abide in honour : seeing he may be compared unto the beasts that perish; this is the way of them.","12. Na iei, gha van dwyne ayns onèyr : fackin gy vod e ve erna hoylaghy rish ny běiyn ta cheraghtyn; she sho yn rayd ack."
13 This is their foolishnesse : and their posteritie praise their saying.,13. She sho nan ammyjys : as ta ’an slwght moley ’an rá. 
"14 They lie in the hell like sheepe, death gnaweth upon them, and the righteous shall have domination of them in the morning : their beautie shall consume in the sepulchre out of their dwelling.","14. T’ ayd ly̌i ayns nifrin kasly rish kirri, ta yn báys kagne orw̌, as iew yn slyei kayragh réel jusyn ayns y voghre : ni yn moidj[114] kéyf ayns yn yei magh as an vághey."
15 But God hath delivered my soule from the place of hell : for he shall receive me.,15. Agh ta Jih er lifre m’ anym vei ynyd ’ifrin : erson gowi e mi.
16 Be not thou afraid though one bee made rich : or if the glory of his house be increased;,16. Na bi us aglagh ga víis anayn erna ianw berchiagh : na ga víis glóer y hěi erna vishaghy;
17 For hee shall cary nothing away with him when he dieth : neither shall his pompe follow him.,17. Erson gha níimyrk e red erbi er shiul lesh nar víis e marw : ghamw éìgyrys y vorálys e.
,
"18 For while he lived, he counted himselfe an happy man : and so long as thou doest well unto thy selfe, men will speake good of thee.","18. Erson ghowd as v’ é bio, gow e e héyn na gwney baníit : as ghowd as tow janw gy mei dw̌it héyn, loyri dene gy mei jids."
,gwney] ms. dwney; janw gy] ms. janw gym
19 He shal follow the generation of his fathers : and shall never see light.,19. Eigyri e shilóghyn y aeraghyn : as gha vack e gybragh soilshe.
"20 Man being in honour, hath no understanding: but is compared unto the beasts that perish.","20. Dwyne ayns oneyr, gha vel twigel erbi agge : agh te sóliit rish ny baiyn ta dol mow."
,
The x. day.,Yn x. la.
Morning prayer.,Ayryn.
Deus deorum. Psal. 50.,Deus deorum. psal. 50.
"The Lord, even the most mightie God hath spoken : and called the world, from the rising up of the Sunne, unto the going downe thereof.","1. Ta yn Chiarn, gy jarw yn Jih smẃ gniártoil, er lóyrt : as ern’ iemaght er y týyl vei irri shúas ny greny gys y gol shíis eck."
2 Out of Sion hath God appeared : in perfect beautie.,2. Magh as Seion ta Jih erna iaghyn héyn : boíìdj firrinagh.
"3 Our God shall come, and shall not keepe silence: there shall goe before him a consuming fire, and a mightie tempest shall bee stirred up round about him.","3. Hig nan Iíh, as gha gwmm e y hiange : heyd réfsyn ainnil strẃil, as bi dorrin mwar erna glýasyght shuas krwin magiyrt ymmish."
"4 He shal call the heaven from above : and the earth, that he may judge his people.","4. Ei [é] er y neáw vei húas : as y talw, gy vod e y phobyl y vrẃinys."
5 Gather my Saints together unto me : those that have made a covenant with me with sacrifice.,5. Chagẏlgi my nwyn kwjaght hẃyms : aydsyn ta ern’ ianw kwnánt rẃyms rish ówrel.
6 And the heavens shall declare his righteousnesse : for God is judge himselfe. ,6. As ni ny néawaghyn yn gharys aggesyn y hoilsaghy : erson ta Jih na vriẃ e héyn.
,vriẃ] ms. vrwiẃ
"7 Heare, O my people, and I wil speake : I myselfe will testifie against thee, O Israel; for I am God, even thy God.","7. Klastigi, O my phobyl, as lióryms : níims mi héyn féanish y ymmyrke t’ ýỳis, O Israel, erson she mish [Jih,] gy jarw dthy Iíhys."
"8 I will not reproove thee because of the sacrifices, or for thy burnt offerings : because they were not alway before mee.","8. Gha derryms aghsan dwit erson t’ owrelyns, na erson t’ owrelyn losk : erson nagh row áyd goni kiangoyrt rẃỳms."
"the sacrifices] thy sacrifices 1581, 1636, 1660, 1662",
9 I wil take no bullocke out of thy house : nor hee goats out of thy folds.,9. Gha goẃỳms gown erbi magh as dthy hei : na goer fyrryn magh as dthy voilchyn.
10 For all the beasts of the forest are mine : and so are the cattels upon a thousand hils.,10. Erson she layms beiyn wlly yn ’ásygh : as margedyn ta yn alagh er twsayn dy ghnwick.
11 I know all the foules upon the mountaines : and the wilde beasts of the field are in my sight.,11. Sawn dwys yn énli wlly er ny sléchyn : as ta béiyn kýei yn vagher ayns my hilliys.
"12 If I be hungry, I wil not tel thee : for the whole world is mine, and all that is therein.","12. Ma viyms gackrys, gha ninshiym dwit : erson she láỳms yn sýyl wlly, as wlly na ta áyn."
,ninshiym] ms. niymshiym
13 Thinkest thou that I will eate buls flesh : and drinke the blood of Goates?,13. Vel ẃ smwnaghtyn gy niiyms feyl terriu : as gy nifym fwil góer?
,niiyms] ms. niiys
14 Offer unto God thankesgiving : and pay thy vowes unto the most Highest.,14. Jean owrel dy Iíh toyrt bwias : as íik dthy vriaryghin gys yn ýrje smẃ.
"15 And call upon me in the time of trouble : so wil I heare thee, and thou shalt praise me.",15. As éi ořryms ayns ierish sýaghyn : shen mar ghlẃinyms us as moliit us mish.
"16 But unto the ungodly said God : Why doest thou preach my Lawes, and takest my Covenant in thy mouth?","16. Agh rish yn niawghráwi dẃyrt Jih : kamma vel us prechéel my lyóìyns, as góyl my ghwnaynt ayns dthy véal?"
17 Whereas thou hatest to be reformed : and hast cast my wordes behind thee.,17. Fackin gy vel dẃòi ayd dy vé er dy líàssaghy : as gy vel ẃ er dilge m’ okelyns er dthy ghwlẃ.
,
"18 When thou sawest a thiefe, thou consentedst unto him : and hast bene partaker with the adulterers.","18. Nar ghonick ẃ merliagh, ren ẃ t’ agne méi gâ : as tóẁ er mé góyl ayrn maríùsyn ta brissie pwsey."
19 Thou hast let thy mouth speake wickednes : and with thy tongue thou hast set forth deceit.,19. Tôw er ligge dy dthy véal [olkys] y lóyrt : as rish dthy hiange tóẁ er seiaghe magh maltáryght.
"20 Thou satest and spakest against thy brother : yea, and hast slandered thine owne mothers sonne.","20. Hĕi ẃ as loyr ẃ nyoi dthy vráer : gy jarw, as tôw er gwr líùn er mack dthy váyre héyn."
"21 These things hast thou done, and I held my tongue, and thou thoughtest wickedly, that I am even such a one as thy selfe : but I wil reproove thee, and set before thee the things that thou hast done.","21. Shó ny redyn ta us erna ianw, as ghwmm mi my hange, as smwni us gy holk, gy vel mish leid yn anáyn as ta ẃ heyn : agh veřrym aghsan dwit, as seíỳm kiangoyrt rwyts ny rédyn ta us erna ianw. "
,"erna ianw, as ghwmm] ms. er y ianw, as ghwmm"
"22 O consider this, ye that forget God : lest I plucke you away, and there be none to deliver you.","22. O smẃnigi er sho, shiusse ta jarwd Iih : nagh dârniym shiuss er shiul, as nagh bi veg d’ an lifré."
"23 Who so offereth me thankes and praise, he honoureth mee : and to him that ordereth his conversation right, will I shew the salvation of God.","23. Quei erbi ta gowrel hwyms bwias as mòle, t’ e toyrt oneyr dwys : as dâsyn ta réel y ymmyrke gy káyr, jaghyms sawalys Iíh."
,
,
Miserere mei Deus. Psal. 51.,Miserere mei Deus. 51. 
"Have mercie upon me, O God, after thy great goodnesse : according to the multitude of thy mercies do away mine offences.","1. Jean myghyn orrym, O Iíh, nyrg dthy vêiys mẃar : nyrg ymmydi dy hrokeryght kwr er shiul my loghtyn."
2 Wash me throughly from my wickednesse : and cleanse me from my sinne.,2. Ní mish gy tryid vei m’ olkys : as glan mi vei my pheky.
3 For I knowledge my faults : & my sin is ever before me.,3. Erson ta mi góyl rish m’ óilchyn : as ta my pheky gybrágh m’ iénish.
"4 Against thee onely have I sinned, and done this evil in thy sight : that thou mightest bee justified in thy saying, and cleare when thou art judged.","4. T’ ýeis d’ ’olymarkan ta mi ern’ ianw peky, as ern’ ianw yn olk shó ayns t’ ienish : gy vodagh us ve sýyr ayns dy rá, as glan nar tǒw brwinyssyt."
,T’ ýeis] ms. T’ý éish; ern’ ianw yn olk] ms. er’n’ ianw yn olk
,
"5 Beholde, I was shapen in wickednesse : and in sinne hath my mother conceived me.","5. Jeagh, ta mi er my ghwr[115] ayns olkys : as ayns peky ren my vwmmwg my iénaghtyn."
"6 But loe, thou requirest trueth in the inward parts: and shalt make me to understand wisedome secretly.","6. Agh jeagh, tow us shyirre firrinys ayns ny hárnyn sty̆i : as ver us ořryms kiál y hwigel gy fallíit."
,
"7 Thou shalt purge me with Hysope, & I shal be cleane : thou shalt wash me, and I shal be whiter then snow.","7. Glanit us mish [rish] hisop, as bíim glan : níyt us mish, as bíym nash kille na snaghty."
8 Thou shalt make me heare of joy and gladnesse : that the bones which thou hast broken may rejoyce.,8. Ver us orryms dy ghlastchen dy vogey as gann : gy vod ny knawyn ta us erna vrishie bogey y góyl.
9 Turne thy face from my sinnes : and put out all my misdeeds.,9. Chyndá t’ edyn vei my pheky : as kwr magh wlly my grogh ianw. 
"10 Make me a cleane heart, O God : and renew a right spirit within me.","10. Jean kri glan anyms, O Iíh : as jean nóo ríist spyryd káyragh aňyms."
11 Cast mee not away from thy presence : and take not thy holy Spirit from me.,11. Na tilg mish er shiul vei t’ éanish : as na gow dthy spyryd kasserick vóỳm.
12 O give me the comfort of thy helpe againe : and stablish me with thy free spirit.,12. O kwr dwys gyrjaghe dy dthy ghẃne ríist : as gniarti mish rish dthy spyryd sýyr.
13 Then shall I teach thy wayes unto the wicked : and sinners shal be converted unto thee.,13. Eísh ynsiyms dthy raydjyns d’ yn niawghrawi : as bi peki er nan jyndá hwyds.
"14 Deliver me from bloodguiltines, O God, thou that art the God of my health : & my tongue shal sing of thy righteousnes.","14. Lifré mi vei fwil ghientagh, O Iih, us ta Jíh my láìnts : as gowi my hiange oráyn dy dthy gháyrys."
,
15 Thou shalt open my lips (O Lord :) and my mouth shall shew thy praise.,"15. Foskilẏt us my veliyn, O Hiarn : as soilshi my véal dthy volle."
"16 For thou desirest no sacrifice, els would I give it thee : but thou delightest not in burnt offerings.","16. Erson gha vel us shyirre veg yn owrel, naníò[116] vêin er dóyrt dwit é : agh gha vel tatnys ayds ayns owrelyn loisk."
17 The sacrifice of God is a troubled spirit : a broken and contrite heart (O God) shalt thou not despise.,"17. She owrel Iíh spyryd sy̌it : kri brist as arẏsagh, O Iíh, gha sei us beg j́è."
18 O be favourable and gracious unto Sion : build thou the walles of Hierusalem.,18. O bi fóroil as grásoil dy Hêion : trog shuas ballaghyn Jerusalem.
"19 Then shalt thou be pleased with the sacrifice of righteousnesse, with the burnt offerings and oblations : then shall they offer yong bullocks upon thine Altar.","19. Eish bíit ẃ bwiagh rish owrelyn dy gháyrys, rish owrélyn loisk as tóyrtyssyn : éish owri áyd gowny ayg er t’ altyrs."
,
,
,
Quid gloriaris? Psal. 52.,Quid gloriaris? psal. 52.
"Why boastest thou thy selfe, thou tyrant : that thou canst doe mischiefe?","1. Kamma vel us dy dthy voggassygh héyn, us hrénydyr : gy vod ẃ olk y ianw;"
2 Whereas the goodnesse of God : endureth yet dayly?,2. Fackin gy vel meiys Iíh : farraghtyn fóyst gygh lá?
3 Thy tongue imagineth wickednes : and with lies thou cuttest like a sharpe rasor.,3. Ta dthy hiange smwnaghtyn olkys : as rish bregyn tow gàry kasly rish skíyn var[117] íer.
,
4 Thou hast loved unrighteousnes more then goodnes : and to talke of lies more then righteousnes.,4. Bíyny lǎts niawghayrys na smw na meiys : as dy haglw dy vregyn na smẃ na káyrys.
,
5 Thou hast loved to speake all words that may do hurt : O thou false tongue.,5. Bíyny lǎts dy loyrt gygh wlly okyl odys górtaghy y ianw : O us hiange fálsy.
